"status"	"copyright"	"response.docs.web_url"	"response.docs.snippet"	"response.docs.lead_paragraph"	"response.docs.abstract"	"response.docs.print_page"	"response.docs.source"	"response.docs.pub_date"	"response.docs.document_type"	"response.docs.news_desk"	"response.docs.section_name"	"response.docs.subsection_name"	"response.docs.type_of_material"	"response.docs._id"	"response.docs.word_count"	"response.docs.uri"	"response.docs.headline.main"	"response.docs.headline.kicker"	"response.docs.headline.content_kicker"	"response.docs.headline.print_headline"	"response.docs.headline.name"	"response.docs.headline.seo"	"response.docs.headline.sub"	"response.docs.byline.original"	"response.docs.byline.organization"	"response.meta.hits"	"response.meta.offset"	"response.meta.time"
"947"	"OK"	"Copyright (c) 2019 The New York Times Company. All Rights Reserved."	"https://www.nytimes.com/2016/07/29/nyregion/a-paradoxical-position-on-youths-fleeing-violence.html"	"The United States is expanding a program for Central Americans to enter the country as refugees, but continues to deport young adults back to their violence-racked home countries."	"When the Obama administration announced an expanded immigration initiative this week to address an escalating humanitarian crisis in Central America, it seemed almost paradoxical."	"The United States is expanding a program for Central Americans to enter the country as refugees, but continues to deport young adults back to their violence-racked home countries."	"21"	"The New York Times"	"2016-07-29T03:43:20+0000"	"article"	"Metro"	"New York"	NA	"News"	"nyt://article/ccc82872-6226-5bee-8913-18f82fb7f19a"	1130	"nyt://article/ccc82872-6226-5bee-8913-18f82fb7f19a"	"A Paradoxical Position on Youths Fleeing Violence"	NA	NA	"A Paradoxical Position on Youths Fleeing Violence"	NA	NA	NA	"By Liz Robbins"	NA	1459	940	46
"948"	"OK"	"Copyright (c) 2019 The New York Times Company. All Rights Reserved."	"https://www.nytimes.com/2016/01/30/opinion/ending-the-refugee-deadlock.html"	"A so-called matching system would avoid forcing E.U. members to accept large numbers against their will."	"Europe’s current refugee crisis is often presented as a quantity problem: There are simply too many migrants for the European Union to absorb. But this situation is not without historical precedent. Europe has accepted large numbers of immigrants before. The issue this time is political. It has little to do with the absolute numbers of asylum seekers. The problem lies with the European Union’s dysfunctional asylum system, which encourages countries to pass refugees on like hot potatoes, and places the burden of registering and processing asylum seekers on a small number of countries on the Union’s border."	"A so-called matching system would avoid forcing E.U. members to accept large numbers against their will."	NA	"International New York Times"	"2016-01-29T12:41:04+0000"	"article"	"OpEd"	"Opinion"	NA	"Op-Ed"	"nyt://article/09d85afc-2407-594e-a467-0dd222d57778"	968	"nyt://article/09d85afc-2407-594e-a467-0dd222d57778"	"Ending the Refugee Deadlock"	"Op-Ed Contributor"	NA	"Ending the Refugee Deadlock"	NA	NA	NA	"By Dalibor Rohac"	NA	1459	940	46
"949"	"OK"	"Copyright (c) 2019 The New York Times Company. All Rights Reserved."	"https://www.nytimes.com/2016/03/11/us/politics/hillary-clinton-and-bernie-sanders-draw-distinctions-on-immigration-policy.html"	"In their debate on Wednesday, the two Democrats showed differences on deportation and criticized each other on their votes on immigration legislation."	"Join us for live updates of the Republican debate."	"In their debate on Wednesday, the two Democrats showed differences on deportation and criticized each other on their votes on immigration legislation."	"20"	"The New York Times"	"2016-03-10T22:49:59+0000"	"article"	"National"	"U.S."	"Politics"	"News"	"nyt://article/ea47a594-1f53-5b58-93ad-51057e77be06"	748	"nyt://article/ea47a594-1f53-5b58-93ad-51057e77be06"	"Hillary Clinton and Bernie Sanders Draw Distinctions on Immigration Policy"	NA	NA	"Cracks in Democrats’ Consensus on Immigration"	NA	NA	NA	"By Julia Preston"	NA	1459	940	46
"950"	"OK"	"Copyright (c) 2019 The New York Times Company. All Rights Reserved."	"https://www.nytimes.com/2016/05/17/opinion/refugees-shouldnt-be-bargaining-chips.html"	"The European Union paid off Turkey to take back desperate people. Now Kenya and other countries want their cut."	"TALGARTH, Wales — IN March, the European Union and Turkey struck a deal: Turkey would build camps to house refugees who were refused entry to Europe, and the European Union would pay for them — 3 billion euros (about $3.4 billion) in the first instance, with another 3 billion euros to follow. Other countries were watching closely, and we are now beginning to see the repercussions."	"The European Union paid off Turkey to take back desperate people. Now Kenya and other countries want their cut."	"23"	"The New York Times"	"2016-05-17T07:21:19+0000"	"article"	"OpEd"	"Opinion"	NA	"Op-Ed"	"nyt://article/8d5f99d9-e9c4-522c-9839-fa7753242c39"	976	"nyt://article/8d5f99d9-e9c4-522c-9839-fa7753242c39"	"Refugees Shouldn’t Be Bargaining Chips"	"Op-Ed Contributor"	NA	"Refugees Aren’t Bargaining Chips"	NA	NA	NA	"By Ben Rawlence"	NA	1459	940	46
"951"	"OK"	"Copyright (c) 2019 The New York Times Company. All Rights Reserved."	"https://www.nytimes.com/2016/03/27/world/europe/migrants-in-greece-ready-to-go-anywhere-in-europe-scramble-to-enter-eu-relocation-program.html"	"Once Germany-bound, many refugees stranded in Greece are hoping the program will come through for them as European security tightens after the Brussels attacks."	"ATHENS — Under the glare of a naked light bulb, in the tiny one-room apartment where he has taken shelter with three other young Syrian refugees, Ismail Haki clutched the folded white card on which he has pinned all his hopes."	"Once Germany-bound, many refugees stranded in Greece are hoping the program will come through for them as European security tightens after the Brussels attacks."	"10"	"The New York Times"	"2016-03-26T20:54:18+0000"	"article"	"Foreign"	"World"	"Europe"	"News"	"nyt://article/10404606-adef-5640-bace-710b9ef19b41"	1278	"nyt://article/10404606-adef-5640-bace-710b9ef19b41"	"Migrants in Greece, Ready to Go Anywhere in Europe, Scramble to Enter E.U. Relocation Program"	NA	NA	"Shut Out of Germany, Refugees Look to E.U. Program for Next Step"	NA	NA	NA	"By Liz Alderman"	NA	1459	950	81
"952"	"OK"	"Copyright (c) 2019 The New York Times Company. All Rights Reserved."	"https://www.nytimes.com/2016/04/14/world/europe/migrant-crisis-idomeni-protests.html"	"The second outbreak of skirmishes in three days came amid protests over border closings, which have left more than 12,000 stuck in a makeshift refugee camp."	"ATHENS — Clashes erupted at Greece’s northern border for the second time in three days on Wednesday, with the Macedonian police firing tear gas on scores of migrants as they protested border closings that have left more than 12,000 stranded in a makeshift refugee camp."	"The second outbreak of skirmishes in three days came amid protests over border closings, which have left more than 12,000 stuck in a makeshift refugee camp."	"6"	"The New York Times"	"2016-04-13T13:12:28+0000"	"article"	"Foreign"	"World"	"Europe"	"News"	"nyt://article/7c1e7ba9-6d2f-549a-881a-555719c63fda"	727	"nyt://article/7c1e7ba9-6d2f-549a-881a-555719c63fda"	"Greece Holds Activists as Migrants and Police Clash Anew at Macedonia Border"	NA	NA	"Activists Held in Greece After New Border Clash"	NA	NA	NA	"By Liz Alderman"	NA	1459	950	81
"953"	"OK"	"Copyright (c) 2019 The New York Times Company. All Rights Reserved."	"https://www.nytimes.com/2016/07/06/dining/refugees-chefs-paris.html"	"Two French entrepreneurs are using food to try to change perceptions of immigrants."	"PARIS — The guests at this Left Bank bistro squinted at the unexpected dishes on the menu on a recent evening: purée of orange lentils, kebbeh and spinach; mackerel marinated with sweet peppers and tahini; quail served with freekeh, a grain found in the eastern Mediterranean."	"Two French entrepreneurs are using food to try to change perceptions of immigrants."	"1"	"The New York Times"	"2016-07-05T21:01:47+0000"	"article"	"Dining"	"Food"	NA	"News"	"nyt://article/d0084480-76d5-5e5e-95d0-bdea5fa5a727"	1242	"nyt://article/d0084480-76d5-5e5e-95d0-bdea5fa5a727"	"From Refugee Chefs, a Taste of Home"	NA	NA	"Refugee Chefs, Tastes of Home"	NA	NA	NA	"By Alissa J. Rubin"	NA	1459	950	81
"954"	"OK"	"Copyright (c) 2019 The New York Times Company. All Rights Reserved."	"https://www.nytimes.com/2016/07/17/world/europe/attack-in-france-fuels-anti-immigrant-parties-on-europes-right.html"	"The killing in Nice came at a time of political flux and gives populist movements and the far right new opportunities to press their case."	"BERLIN — The devastating attack in Nice, carried out by a Tunisian man living in France, came at a moment of political ferment in Europe and seems likely to give even more fuel to anti-immigrant, anti-Muslim movements that are challenging established parties across the region."	"The killing in Nice came at a time of political flux and gives populist movements and the far right new opportunities to press their case."	"12"	"The New York Times"	"2016-07-16T18:37:42+0000"	"article"	"Foreign"	"World"	"Europe"	"News"	"nyt://article/0ebd6780-a61d-5184-99e8-08f927a195ae"	1195	"nyt://article/0ebd6780-a61d-5184-99e8-08f927a195ae"	"Attack in France Fuels Anti-Immigrant Parties on Europe’s Right"	NA	NA	"Attack Builds Political Power of Anti-Immigrant Movements in Europe"	NA	NA	NA	"By Alison Smale and Stephen Castle"	NA	1459	950	81
"955"	"OK"	"Copyright (c) 2019 The New York Times Company. All Rights Reserved."	"https://www.nytimes.com/2016/03/11/us/politics/hillary-clinton-and-bernie-sanders-draw-distinctions-on-immigration-policy.html"	"In their debate on Wednesday, the two Democrats showed differences on deportation and criticized each other on their votes on immigration legislation."	"Join us for live updates of the Republican debate."	"In their debate on Wednesday, the two Democrats showed differences on deportation and criticized each other on their votes on immigration legislation."	"20"	"The New York Times"	"2016-03-10T22:49:59+0000"	"article"	"National"	"U.S."	"Politics"	"News"	"nyt://article/ea47a594-1f53-5b58-93ad-51057e77be06"	748	"nyt://article/ea47a594-1f53-5b58-93ad-51057e77be06"	"Hillary Clinton and Bernie Sanders Draw Distinctions on Immigration Policy"	NA	NA	"Cracks in Democrats’ Consensus on Immigration"	NA	NA	NA	"By Julia Preston"	NA	1459	950	81
"956"	"OK"	"Copyright (c) 2019 The New York Times Company. All Rights Reserved."	"https://www.nytimes.com/2017/02/28/magazine/jeff-sessions-stephen-bannon-justice-department.html"	"Stephen Bannon and Jeff Sessions, the new attorney general, have long shared a vision for remaking America. Now the nation’s top law-enforcement agency can serve as a tool for enacting it."	"One night in September 2014, when he was chief executive of Breitbart News, Stephen Bannon hosted cocktails and dinner at the Washington townhouse where he lived, a mansion near the Supreme Court that he liked to call the Breitbart Embassy. Beneath elaborate chandeliers and flanked by gold drapes and stately oil paintings, Jeff Sessions, then a senator from Alabama, sat next to the guest of honor: Nigel Farage, the insurgent British politician, who first met Sessions two years earlier when Bannon introduced them. Farage was building support for his right-wing party by complaining in the British press about “uncontrolled mass immigration.” Sessions, like other attendees, was celebrating the recent collapse in Congress of bipartisan immigration reform, which would have provided a path to citizenship for some undocumented people. At the dinner, Sessions told a writer for Vice, Reid Cherlin, that Bannon’s site was instrumental in defeating the measure. Sessions read Breitbart almost every day, he explained, because it was “putting out cutting-edge information.”"	"Stephen Bannon and Jeff Sessions, the new attorney general, have long shared a vision for remaking America. Now the nation’s top law-enforcement agency can serve as a tool for enacting it."	"36"	"The New York Times"	"2017-02-28T10:00:12+0000"	"article"	"Magazine"	"Magazine"	NA	"News"	"nyt://article/cc01dd00-ef38-588a-b22c-9d6ec39a0ce6"	6048	"nyt://article/cc01dd00-ef38-588a-b22c-9d6ec39a0ce6"	"Department of Justification"	"Feature"	NA	"Department of Justification"	NA	NA	NA	"By Emily Bazelon"	NA	1459	950	81
"957"	"OK"	"Copyright (c) 2019 The New York Times Company. All Rights Reserved."	"https://www.nytimes.com/2016/04/10/magazine/the-new-europeans.html"	"As refugees stream into Europe, and terror attacks spark security fears, one Bavarian village grapples with newcomers — and with the question of what it means to be German."	"Read in German"	"As refugees stream into Europe, and terror attacks spark security fears, one Bavarian village grapples with newcomers — and with the question of what it means to be German."	"41"	"The New York Times"	"2016-04-06T11:00:30+0000"	"article"	"Magazine"	"Magazine"	NA	"News"	"nyt://article/b2121d09-3e3a-526f-9861-05869662c245"	8557	"nyt://article/b2121d09-3e3a-526f-9861-05869662c245"	"The New Europeans"	NA	NA	"Becoming European"	NA	NA	NA	"By James Angelos"	NA	1459	950	81
"958"	"OK"	"Copyright (c) 2019 The New York Times Company. All Rights Reserved."	"https://www.nytimes.com/2016/05/11/world/middleeast/us-has-taken-in-less-than-a-fifth-of-pledged-syrian-refugees.html"	"Seven months after President Obama pledged to accept 10,000 Syrian refugees in a year, the United States has accepted just 1,736."	"UNITED NATIONS — The Obama administration’s effort to step up asylum for Syrian refugees is going so slowly, it may not meet the president’s deadline for accepting at least 10,000 by the end of the fiscal year."	"Seven months after President Obama pledged to accept 10,000 Syrian refugees in a year, the United States has accepted just 1,736."	NA	"The New York Times"	"2016-05-10T19:51:19+0000"	"article"	"Foreign"	"World"	"Middle East"	"News"	"nyt://article/8ef95b64-8cfa-5a54-9a7a-10cb2842fd83"	1033	"nyt://article/8ef95b64-8cfa-5a54-9a7a-10cb2842fd83"	"U.S. Has Taken In Less Than a Fifth of Pledged Syrian Refugees"	NA	NA	NA	NA	NA	NA	"By Somini Sengupta"	NA	1459	950	81
"959"	"OK"	"Copyright (c) 2019 The New York Times Company. All Rights Reserved."	"https://www.nytimes.com/2015/12/19/world/un-says-60-million-people-have-been-forced-to-flee-war.html"	"The United Nations also warned that violence around the globe is likely to push a record number of asylum seekers even higher in the coming year."	"GENEVA — The number of people forced to flee war is expected to far surpass 60 million in 2015, the United Nations said on Friday, warning that violence around the globe is likely to push a record number of asylum seekers even higher in the coming year."	"The United Nations also warned that violence around the globe is likely to push a record number of asylum seekers even higher in the coming year."	NA	"The New York Times"	"2015-12-18T19:14:12+0000"	"article"	"Foreign"	"World"	NA	"News"	"nyt://article/ec5e8b04-97f2-51b0-bc99-d6c109b5163f"	469	"nyt://article/ec5e8b04-97f2-51b0-bc99-d6c109b5163f"	"U.N. Says 60 Million People Have Been Forced to Flee War"	NA	NA	NA	NA	NA	NA	"By Nick Cumming-Bruce"	NA	1459	950	81
